Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2008-12-18,04:53:00,0.448,0.204,242.64,2.0,0.0,2.0,0.0
2009-10-26,22:44:00,1.23,0.072,241.14,5.0,0.0,0.0,1.0
2009-04-28,13:42:00,1.47,0.0,242.28,6.0,1.0,0.0,19.0
2008-05-08,11:10:00,1.94,0.146,235.65,8.2,0.0,0.0,29.0
2007-07-11,22:08:00,1.72,0.15,241.57,7.0,0.0,0.0,0.0
2008-07-11,14:49:00,1.578,0.0,241.25,6.6,0.0,0.0,18.0
2008-01-02,09:04:00,0.412,0.082,236.81,1.8,0.0,0.0,0.0
2009-10-04,07:40:00,2.322,0.102,240.7,9.6,2.0,0.0,27.0
2007-06-08,05:47:00,0.196,0.124,236.58,1.0,0.0,0.0,0.0
2009-10-30,07:42:00,0.398,0.0,242.25,1.6,0.0,0.0,0.0
2010-11-05,15:46:00,0.472,0.06,243.61,2.0,0.0,0.0,1.0
2007-06-30,19:53:00,3.85,0.25,238.66,16.0,39.0,2.0,17.0
2010-04-03,07:50:00,0.346,0.106,244.57,1.4,0.0,2.0,1.0
2007-03-23,00:53:00,1.292,0.048,242.51,5.2,0.0,0.0,18.0
2009-10-17,14:07:00,0.552,0.24,241.48,2.4,0.0,0.0,0.0
2009-08-02,23:49:00,0.332,0.086,247.08,1.4,0.0,1.0,0.0
2010-11-26,00:39:00,0.222,0.06,242.43,1.0,0.0,0.0,0.0
2010-07-24,16:23:00,0.34,0.232,239.07,1.6,0.0,1.0,1.0
2007-08-22,03:24:00,0.202,0.122,241.67,1.0,0.0,0.0,0.0
2007-01-31,05:50:00,0.396,0.238,242.18,1.8,0.0,2.0,0.0
2007-03-10,08:15:00,2.076,0.05,236.12,9.8,16.0,1.0,17.0
2008-05-24,18:02:00,1.864,0.178,240.68,7.8,0.0,1.0,18.0
2010-07-13,05:51:00,0.992,0.322,240.3,4.2,0.0,0.0,13.0
2008-07-09,21:09:00,1.85,0.0,235.99,7.8,1.0,0.0,0.0
2010-01-22,12:15:00,1.574,0.344,242.42,6.6,0.0,1.0,19.0
2010-04-30,00:56:00,0.308,0.082,242.0,1.2,0.0,1.0,1.0
2010-06-08,02:30:00,0.156,0.0,241.45,0.6,0.0,0.0,1.0
2008-04-23,08:46:00,1.424,0.106,240.37,5.8,0.0,0.0,18.0
2009-05-22,10:53:00,0.424,0.24,240.24,2.0,0.0,1.0,1.0
2009-04-25,09:21:00,1.44,0.0,238.94,6.0,0.0,1.0,18.0
2008-01-17,15:02:00,0.57,0.192,247.25,2.6,0.0,0.0,0.0
2010-08-01,12:50:00,1.614,0.154,241.97,6.6,0.0,1.0,19.0
2009-01-10,01:14:00,0.224,0.116,243.32,1.0,0.0,0.0,0.0
2009-08-04,05:15:00,0.898,0.122,242.01,3.8,0.0,0.0,10.0
2008-10-18,12:41:00,0.396,0.08,241.71,1.6,0.0,2.0,1.0
2010-03-28,17:07:00,0.746,0.152,238.64,3.6,0.0,2.0,5.0
2007-11-07,04:18:00,0.14,0.0,242.15,0.6,0.0,0.0,0.0
2010-05-29,06:41:00,0.188,0.0,241.44,0.8,0.0,0.0,1.0
2007-12-08,12:26:00,1.276,0.2,234.75,5.4,0.0,0.0,17.0
2008-03-21,14:08:00,0.298,0.094,241.57,1.2,0.0,1.0,0.0
2007-08-22,15:23:00,0.188,0.108,241.94,0.8,0.0,0.0,0.0
2008-01-08,20:49:00,0.358,0.26,240.6,2.0,0.0,2.0,0.0
2010-12-01,13:00:00,3.44,0.308,243.07,14.4,0.0,34.0,18.0
2010-07-07,09:13:00,0.162,0.0,241.11,0.8,0.0,0.0,0.0
2010-12-11,06:42:00,0.492,0.084,240.76,2.0,0.0,0.0,0.0
2008-02-12,14:11:00,1.778,0.072,244.97,7.8,0.0,0.0,18.0
2010-03-23,05:59:00,0.406,0.182,242.42,1.8,0.0,0.0,1.0
2008-01-08,01:57:00,0.31,0.212,237.89,1.6,0.0,0.0,1.0
2009-01-13,21:20:00,2.746,0.18,240.51,11.4,0.0,1.0,18.0
2007-07-31,12:27:00,3.518,0.198,231.07,15.2,49.0,0.0,0.0
2007-05-15,02:00:00,0.34,0.06,235.79,1.4,0.0,1.0,0.0
2007-02-22,12:23:00,3.048,0.172,236.57,13.0,0.0,0.0,17.0
2010-03-28,09:03:00,0.372,0.0,243.13,1.6,0.0,0.0,0.0
2009-01-19,20:38:00,5.604,0.178,234.36,23.8,36.0,0.0,17.0
2010-03-13,07:37:00,1.886,0.0,242.96,7.6,0.0,0.0,19.0
2007-12-09,19:12:00,0.426,0.104,239.42,2.0,0.0,1.0,0.0
2007-03-26,18:49:00,0.372,0.106,239.93,1.6,0.0,0.0,0.0
2010-11-23,21:39:00,1.142,0.048,238.07,4.8,0.0,0.0,0.0
2007-12-28,01:45:00,0.418,0.13,242.73,1.8,0.0,0.0,0.0
2007-10-30,17:14:00,0.204,0.0,241.23,0.8,0.0,0.0,0.0
2008-12-04,02:44:00,0.352,0.102,243.95,1.4,0.0,1.0,0.0
2007-06-25,22:37:00,3.432,0.322,236.73,14.4,39.0,2.0,0.0
2008-11-13,03:00:00,0.268,0.05,243.39,1.2,0.0,0.0,0.0
2009-03-30,11:09:00,1.396,0.0,238.97,5.8,0.0,0.0,18.0
2007-03-26,16:41:00,0.312,0.126,244.47,1.4,0.0,0.0,0.0
2010-04-09,17:59:00,0.54,0.364,243.73,2.6,0.0,0.0,0.0
2008-10-18,22:53:00,2.828,0.222,237.91,12.0,0.0,0.0,0.0
2008-02-24,07:46:00,4.79,0.174,238.43,20.2,37.0,0.0,17.0
2008-05-04,09:42:00,1.376,0.076,238.29,5.8,0.0,0.0,17.0
2009-09-16,10:34:00,1.484,0.328,238.74,6.2,0.0,1.0,18.0
2009-07-16,00:08:00,0.96,0.384,242.7,4.2,0.0,1.0,11.0
2009-07-30,16:00:00,0.212,0.08,243.06,1.0,0.0,1.0,0.0
2009-07-23,06:11:00,0.182,0.048,240.24,1.0,0.0,0.0,1.0
2010-11-06,04:08:00,0.25,0.07,242.08,1.0,0.0,0.0,0.0
2010-04-24,01:07:00,0.346,0.116,242.57,1.4,0.0,0.0,0.0
2008-02-19,07:54:00,2.706,0.14,237.58,11.4,0.0,0.0,17.0
2008-10-27,23:32:00,0.384,0.214,244.92,1.8,0.0,1.0,0.0
2007-04-01,03:29:00,2.386,0.12,241.25,9.8,0.0,0.0,0.0
2008-03-14,05:44:00,0.296,0.06,242.26,1.2,0.0,1.0,0.0
2008-10-14,16:55:00,0.672,0.0,240.86,2.8,0.0,0.0,1.0
2010-12-01,09:43:00,2.104,0.124,243.46,9.0,0.0,0.0,19.0
2009-03-20,19:12:00,3.558,0.324,236.68,15.4,30.0,0.0,0.0
2008-10-15,09:22:00,1.342,0.0,238.4,5.6,0.0,0.0,18.0
2009-11-27,10:11:00,2.794,0.316,239.19,11.8,0.0,0.0,18.0
2008-05-10,01:37:00,2.096,0.204,237.89,9.6,0.0,0.0,1.0
2009-01-13,05:40:00,0.26,0.048,245.72,1.2,0.0,0.0,0.0
2007-08-26,16:02:00,0.378,0.324,240.24,2.0,0.0,1.0,0.0
2007-06-06,08:15:00,2.702,0.056,231.24,11.8,0.0,0.0,17.0
2010-06-11,20:03:00,3.094,0.046,235.45,13.0,36.0,0.0,1.0
2009-04-27,14:46:00,0.4,0.14,242.31,1.8,0.0,0.0,1.0
2008-11-02,08:44:00,1.318,0.0,238.37,5.4,1.0,0.0,18.0
2009-08-14,18:48:00,0.422,0.244,240.05,2.0,0.0,0.0,0.0
2008-03-10,16:15:00,0.394,0.202,243.04,1.8,0.0,1.0,1.0
2009-12-07,02:26:00,0.868,0.294,243.55,3.8,0.0,0.0,11.0
2007-03-04,02:06:00,0.29,0.088,244.22,1.2,0.0,0.0,0.0
2009-09-22,00:10:00,0.19,0.0,245.57,0.8,0.0,0.0,1.0
2007-03-05,08:07:00,1.334,0.276,231.43,5.8,0.0,1.0,16.0
2010-03-08,20:30:00,0.254,0.114,241.84,1.2,0.0,1.0,1.0
2007-01-04,23:36:00,3.732,0.074,238.78,15.6,38.0,1.0,18.0
2009-11-17,04:22:00,0.324,0.114,242.62,1.4,0.0,0.0,1.0
2009-07-08,22:11:00,0.238,0.134,241.8,1.0,0.0,0.0,1.0
2008-10-28,16:06:00,0.382,0.212,243.89,1.8,0.0,1.0,0.0
2010-09-08,18:31:00,0.31,0.206,239.78,1.6,0.0,2.0,1.0
2009-02-10,03:54:00,0.22,0.106,241.7,1.0,0.0,0.0,0.0
2007-11-07,08:15:00,1.422,0.154,242.28,5.8,1.0,0.0,18.0
2008-09-24,08:45:00,1.392,0.102,240.42,5.8,2.0,0.0,19.0
2008-06-02,08:01:00,1.726,0.068,241.07,7.0,1.0,0.0,18.0
2008-02-17,18:30:00,2.302,0.06,236.91,9.8,0.0,1.0,0.0
2008-06-09,11:12:00,0.916,0.222,237.96,3.8,1.0,0.0,0.0
2007-01-23,12:30:00,0.206,0.0,241.64,0.8,0.0,0.0,0.0
2009-01-08,13:13:00,0.318,0.238,241.75,1.6,0.0,0.0,1.0
2009-09-29,20:34:00,2.68,0.058,238.36,11.2,1.0,0.0,19.0
2010-08-03,15:43:00,3.91,0.422,242.93,16.2,0.0,40.0,19.0
2010-10-02,04:03:00,0.382,0.07,245.02,1.6,0.0,0.0,1.0
2010-09-30,14:30:00,0.59,0.072,243.47,2.4,0.0,0.0,1.0
2007-05-21,06:49:00,0.294,0.0,235.0,1.2,0.0,0.0,0.0
2007-04-10,18:55:00,3.198,0.408,234.2,13.6,37.0,0.0,0.0
2007-07-27,03:52:00,0.294,0.2,237.42,1.4,0.0,0.0,0.0
2010-09-28,19:28:00,2.388,0.158,236.4,10.0,0.0,0.0,17.0
2008-09-23,15:51:00,0.424,0.098,241.36,2.0,0.0,0.0,1.0
2007-11-27,11:17:00,3.992,0.222,235.68,16.8,1.0,37.0,17.0
2007-02-05,20:34:00,0.688,0.188,233.86,3.2,0.0,0.0,0.0
2007-12-18,16:34:00,0.614,0.116,248.24,2.8,0.0,1.0,0.0
2009-09-17,12:25:00,1.33,0.1,239.05,5.6,0.0,0.0,19.0
2010-07-13,13:48:00,1.608,0.154,240.25,6.6,0.0,0.0,19.0
2007-10-29,07:40:00,0.206,0.0,241.97,0.8,0.0,0.0,0.0
2010-08-23,06:21:00,1.052,0.416,242.02,4.6,0.0,2.0,13.0
2009-03-23,02:33:00,0.472,0.106,245.54,2.0,0.0,1.0,0.0
2007-10-06,07:50:00,0.208,0.114,240.65,1.0,0.0,1.0,0.0
2007-04-10,09:05:00,1.408,0.144,238.06,5.8,0.0,2.0,17.0
2008-02-19,08:26:00,3.97,0.046,238.28,16.6,38.0,0.0,18.0
2008-04-14,03:22:00,0.342,0.12,243.29,1.4,0.0,2.0,0.0
2009-05-26,02:20:00,0.906,0.062,236.75,3.8,0.0,0.0,12.0
2010-10-31,01:28:00,1.452,0.206,244.83,6.0,0.0,0.0,0.0
2008-10-29,01:00:00,2.006,0.066,238.28,8.4,0.0,0.0,0.0
2010-03-18,06:32:00,3.996,0.31,240.52,16.8,0.0,1.0,19.0
2007-10-20,05:33:00,0.328,0.106,243.71,1.4,0.0,0.0,0.0
2008-10-28,15:08:00,1.372,0.066,240.45,5.6,0.0,0.0,18.0
2009-06-17,18:19:00,1.242,0.0,240.23,5.0,0.0,0.0,18.0
2010-11-10,13:27:00,0.538,0.1,238.76,2.4,0.0,1.0,1.0
2008-06-14,14:24:00,1.49,0.338,240.08,6.2,0.0,1.0,18.0
2009-06-17,08:52:00,1.278,0.108,238.44,5.2,0.0,0.0,18.0
2009-11-03,23:20:00,0.338,0.13,245.78,1.4,0.0,2.0,0.0
2010-11-02,21:35:00,0.672,0.076,243.7,2.8,0.0,2.0,1.0
2008-08-06,15:56:00,1.95,0.222,240.39,8.2,0.0,1.0,18.0
2008-10-18,05:03:00,1.406,0.082,240.2,5.8,0.0,1.0,19.0
2007-12-23,13:55:00,0.8,0.22,241.88,3.4,0.0,0.0,0.0
2009-08-17,21:13:00,0.372,0.206,239.77,1.8,0.0,1.0,1.0
2010-10-02,12:27:00,1.61,0.186,240.2,6.6,0.0,1.0,18.0
2008-06-11,10:18:00,1.568,0.108,237.77,6.6,0.0,0.0,17.0
2010-03-13,23:13:00,1.518,0.23,242.36,6.2,0.0,1.0,19.0
2010-11-13,18:55:00,1.738,0.106,235.76,7.4,0.0,2.0,17.0
2007-05-17,01:51:00,0.226,0.0,238.22,1.0,0.0,0.0,0.0
2007-08-27,22:50:00,1.596,0.12,243.22,6.6,0.0,0.0,0.0
2008-05-15,02:50:00,0.338,0.234,240.64,1.6,0.0,0.0,1.0
2009-06-19,17:37:00,1.196,0.0,239.63,5.0,0.0,0.0,18.0
2008-01-26,17:29:00,1.854,0.0,234.69,7.8,0.0,0.0,17.0
2010-03-22,04:53:00,0.398,0.216,241.63,1.8,0.0,2.0,1.0
2010-02-27,09:24:00,1.664,0.18,242.83,6.8,0.0,1.0,19.0
2010-07-03,17:25:00,1.788,0.0,241.67,7.4,0.0,18.0,1.0
2007-07-27,04:39:00,0.204,0.076,237.52,1.0,0.0,0.0,0.0
2010-03-22,10:41:00,1.36,0.078,239.01,5.6,0.0,0.0,18.0
2008-10-05,07:21:00,0.36,0.094,240.85,1.4,0.0,0.0,1.0
2008-10-06,03:46:00,0.324,0.242,241.53,1.6,0.0,0.0,1.0
2008-01-12,18:17:00,1.618,0.058,239.79,6.8,0.0,0.0,0.0
2009-08-04,15:24:00,1.198,0.258,243.94,5.0,0.0,1.0,11.0
2007-09-27,10:01:00,1.308,0.058,234.38,5.6,0.0,0.0,17.0
2010-04-19,17:09:00,1.524,0.166,241.52,6.2,0.0,0.0,18.0
2009-01-20,19:49:00,1.556,0.246,240.74,6.4,0.0,0.0,0.0
2007-09-30,11:57:00,1.36,0.062,236.84,5.8,0.0,0.0,17.0
2009-07-04,11:38:00,1.386,0.062,239.02,5.8,0.0,0.0,17.0
2008-09-03,16:26:00,0.554,0.048,241.0,2.4,0.0,0.0,0.0
2009-06-18,04:15:00,0.274,0.162,243.43,1.4,0.0,1.0,0.0
2010-10-26,19:14:00,0.258,0.0,243.04,1.0,0.0,0.0,1.0
2009-10-06,16:11:00,0.786,0.22,241.42,3.4,0.0,0.0,0.0
2010-01-20,15:24:00,0.416,0.198,245.07,2.0,0.0,1.0,1.0
2008-05-31,17:16:00,1.574,0.19,240.58,6.6,0.0,1.0,18.0
2007-12-17,05:02:00,0.302,0.086,245.83,1.2,0.0,1.0,0.0
2007-03-16,00:44:00,0.862,0.2,238.86,3.6,0.0,1.0,0.0
2008-07-16,17:19:00,0.666,0.092,241.13,2.8,0.0,0.0,0.0
2008-03-12,07:10:00,1.84,0.202,242.92,7.6,0.0,0.0,18.0
2008-09-28,17:45:00,0.396,0.074,240.56,1.6,0.0,1.0,0.0
2010-07-31,19:51:00,0.33,0.22,240.26,1.6,0.0,0.0,0.0
2010-01-06,07:22:00,1.712,0.178,235.91,7.2,0.0,1.0,18.0
2009-01-22,05:29:00,0.364,0.082,245.99,1.6,0.0,0.0,0.0
2009-06-24,07:57:00,1.652,0.19,239.16,7.2,0.0,2.0,19.0
2007-04-13,18:28:00,0.356,0.202,239.26,1.6,0.0,1.0,0.0
2007-06-17,07:38:00,0.278,0.2,240.42,1.4,0.0,0.0,0.0
2009-09-06,01:50:00,0.392,0.234,241.69,1.8,0.0,1.0,1.0
2008-07-04,09:58:00,2.078,0.112,240.52,9.6,12.0,0.0,18.0
2009-08-25,22:38:00,1.508,0.13,241.64,6.2,0.0,0.0,18.0
2008-08-31,08:59:00,0.264,0.266,238.78,1.4,0.0,1.0,1.0
2008-08-26,15:54:00,0.082,0.0,242.34,0.2,0.0,0.0,1.0
2008-10-01,11:58:00,1.528,0.046,240.2,6.4,0.0,0.0,18.0
2010-12-07,07:04:00,0.414,0.076,239.28,1.8,0.0,0.0,0.0
2008-10-13,19:21:00,1.472,0.23,234.93,6.4,0.0,0.0,1.0
2009-05-05,06:06:00,0.254,0.0,241.38,1.0,0.0,0.0,0.0
2009-02-10,07:57:00,1.338,0.204,236.73,5.6,0.0,1.0,18.0
2007-08-08,22:37:00,0.244,0.12,236.73,1.0,0.0,0.0,0.0
2008-01-10,22:08:00,1.242,0.226,241.6,5.2,1.0,2.0,1.0
2010-11-20,23:47:00,0.712,0.192,243.46,3.0,0.0,2.0,0.0
2007-04-02,13:20:00,1.806,0.434,239.39,7.6,0.0,1.0,18.0
2007-04-02,23:27:00,2.636,0.0,243.78,11.0,0.0,25.0,0.0
2008-06-26,17:01:00,0.14,0.0,241.99,0.6,0.0,0.0,1.0
2010-10-24,02:56:00,1.474,0.21,244.75,6.0,0.0,1.0,1.0
2010-07-22,08:49:00,1.016,0.44,240.22,4.6,0.0,2.0,12.0
2009-07-23,04:09:00,2.988,0.216,239.32,12.4,37.0,2.0,9.0
2010-02-09,23:17:00,0.708,0.052,246.73,2.8,0.0,0.0,1.0
2009-05-18,19:00:00,0.408,0.066,240.52,1.6,0.0,0.0,0.0
2009-01-10,04:23:00,0.834,0.148,242.82,3.4,0.0,0.0,13.0
2010-01-05,18:13:00,0.424,0.186,240.04,2.0,0.0,0.0,0.0
2008-12-07,22:34:00,4.082,0.194,237.88,17.2,0.0,39.0,1.0
2010-01-03,05:26:00,0.324,0.084,239.77,1.4,0.0,1.0,1.0
2010-03-11,00:12:00,0.606,0.11,246.78,2.4,0.0,0.0,1.0
2008-07-14,10:00:00,1.876,0.302,238.72,8.0,0.0,1.0,25.0
2010-08-04,15:19:00,0.378,0.192,242.85,1.6,0.0,1.0,1.0
2009-10-15,11:14:00,1.37,0.062,240.99,5.6,0.0,1.0,19.0
2009-10-26,17:36:00,0.31,0.11,241.12,1.2,0.0,1.0,1.0
2008-03-08,14:36:00,0.388,0.336,236.85,2.0,0.0,2.0,0.0
2008-01-22,06:50:00,1.71,0.408,238.06,7.4,0.0,1.0,0.0
2008-05-03,03:11:00,0.294,0.082,244.59,1.2,0.0,0.0,0.0
2007-06-09,21:24:00,3.904,0.198,235.72,16.6,0.0,34.0,0.0
2007-02-21,10:39:00,1.512,0.0,238.8,6.4,0.0,0.0,17.0
2010-09-17,17:27:00,1.744,0.08,240.54,7.2,0.0,0.0,18.0
2009-04-09,20:20:00,2.482,0.142,239.84,10.6,0.0,2.0,18.0
2007-06-06,01:06:00,1.282,0.06,233.78,5.4,0.0,0.0,17.0
2007-06-30,01:14:00,0.364,0.328,239.61,2.0,0.0,1.0,0.0
2008-05-03,18:32:00,6.424,0.168,234.17,27.4,0.0,72.0,0.0
2010-02-08,00:34:00,0.348,0.246,242.44,1.8,0.0,2.0,0.0
2008-01-07,11:15:00,1.37,0.0,238.2,5.8,0.0,0.0,18.0
2009-12-29,12:06:00,1.682,0.056,242.49,7.0,0.0,0.0,22.0
2008-09-05,21:07:00,1.488,0.174,239.99,6.2,0.0,0.0,19.0
2010-04-11,16:27:00,0.568,0.212,244.62,2.4,0.0,0.0,0.0
2010-10-01,23:32:00,0.348,0.146,248.61,1.4,0.0,0.0,1.0
2007-02-14,13:55:00,3.278,0.214,239.55,14.0,0.0,0.0,18.0
2009-06-17,13:16:00,0.274,0.162,240.26,1.4,0.0,0.0,1.0
2009-08-01,13:41:00,1.41,0.064,241.98,5.8,0.0,1.0,18.0
2007-08-06,22:18:00,0.778,0.056,239.95,3.2,0.0,0.0,0.0
2009-08-15,18:42:00,2.77,0.404,237.14,11.8,37.0,0.0,1.0
2009-09-11,19:38:00,0.998,0.508,240.89,4.6,0.0,1.0,1.0
2009-12-14,04:17:00,0.256,0.0,248.76,1.0,0.0,0.0,1.0
2007-11-25,20:04:00,1.804,0.24,241.55,7.4,0.0,0.0,0.0
2008-03-17,01:06:00,1.37,0.064,240.99,5.6,0.0,1.0,18.0
2008-05-11,10:24:00,2.194,0.116,238.03,9.8,5.0,0.0,17.0
2007-08-22,19:41:00,2.006,0.396,239.88,8.4,1.0,0.0,18.0
2009-08-23,02:28:00,0.246,0.146,243.46,1.2,0.0,0.0,0.0
2007-06-28,08:24:00,0.334,0.118,237.88,1.4,0.0,0.0,0.0
2008-05-30,07:29:00,1.386,0.108,240.61,5.8,0.0,0.0,18.0
2007-07-16,22:56:00,1.67,0.0,233.68,7.0,0.0,0.0,17.0
2008-06-30,03:13:00,0.136,0.0,240.18,0.6,0.0,0.0,1.0
2007-07-12,02:11:00,1.4,0.086,243.43,5.6,0.0,0.0,18.0
2009-06-07,18:32:00,0.298,0.238,238.04,1.6,0.0,1.0,0.0
2007-10-19,08:40:00,2.228,0.298,236.29,9.4,0.0,0.0,17.0
2008-05-20,04:49:00,0.338,0.26,243.18,1.6,0.0,1.0,1.0
2008-12-02,02:28:00,0.23,0.0,247.62,1.0,0.0,0.0,0.0
2007-07-02,00:06:00,0.3,0.114,241.5,1.4,0.0,1.0,0.0
2009-03-27,17:21:00,1.376,0.052,240.79,5.6,0.0,0.0,17.0
2010-06-02,17:09:00,1.094,0.388,242.99,4.8,0.0,1.0,0.0
2008-07-14,10:38:00,0.276,0.124,241.82,1.2,0.0,0.0,1.0
2008-03-23,16:21:00,2.754,0.064,242.97,12.2,23.0,0.0,18.0
2009-01-01,22:25:00,1.494,0.114,244.05,6.0,0.0,0.0,0.0
2007-11-01,21:14:00,2.96,0.122,236.07,12.6,0.0,0.0,17.0
2008-02-08,01:56:00,0.312,0.222,238.29,1.6,0.0,0.0,0.0
2010-02-17,18:27:00,2.676,0.226,238.73,11.2,0.0,2.0,18.0
2010-11-24,01:47:00,0.222,0.0,244.6,1.0,0.0,0.0,0.0
2010-10-26,20:39:00,1.43,0.078,241.97,5.8,0.0,0.0,19.0
2009-10-23,21:58:00,1.03,0.186,238.77,4.4,0.0,0.0,0.0
2007-12-20,16:33:00,1.424,0.094,245.77,5.8,0.0,0.0,19.0
2009-10-28,21:33:00,5.054,0.206,233.86,21.8,36.0,1.0,17.0
2007-04-04,08:36:00,1.922,0.08,238.65,8.0,0.0,1.0,17.0
2009-09-15,19:47:00,1.68,0.134,241.06,7.0,0.0,0.0,19.0
2009-02-06,07:54:00,1.362,0.0,238.06,5.8,0.0,0.0,18.0
2008-03-09,23:09:00,0.392,0.24,241.98,1.8,0.0,0.0,1.0
2009-02-21,10:46:00,0.838,0.05,239.87,3.4,0.0,0.0,0.0
2010-01-15,08:01:00,2.042,0.29,240.86,8.4,0.0,0.0,27.0
2010-05-22,20:13:00,4.168,0.0,237.87,17.4,0.0,0.0,18.0
2007-05-19,05:40:00,0.32,0.076,234.39,1.4,0.0,0.0,0.0
2007-02-09,22:44:00,0.798,0.14,243.58,3.6,0.0,0.0,0.0
2009-12-15,18:02:00,1.356,0.0,244.05,5.4,0.0,0.0,1.0
2010-09-04,01:01:00,0.46,0.158,243.79,2.2,0.0,0.0,2.0
2006-12-23,09:29:00,3.654,0.078,239.59,15.2,0.0,0.0,18.0
2009-07-18,19:08:00,0.676,0.078,242.5,2.8,0.0,1.0,0.0
2009-12-25,05:31:00,0.406,0.212,243.63,1.8,0.0,2.0,0.0
2009-04-16,12:12:00,0.312,0.0,242.17,1.4,0.0,0.0,0.0
2008-07-27,23:01:00,0.832,0.294,238.61,4.0,0.0,2.0,9.0
2009-05-11,07:12:00,2.064,0.124,241.11,8.6,0.0,0.0,18.0
2007-06-18,04:52:00,0.166,0.094,239.55,0.8,0.0,1.0,0.0
2008-03-16,05:51:00,1.406,0.094,242.0,5.8,0.0,0.0,18.0
2007-03-09,02:31:00,0.33,0.216,239.27,1.6,0.0,1.0,0.0
2007-08-01,06:54:00,0.312,0.154,243.8,1.4,0.0,2.0,0.0
2008-11-26,01:14:00,0.216,0.058,246.51,0.8,0.0,0.0,0.0
2007-05-24,05:53:00,0.31,0.078,238.61,1.2,0.0,0.0,0.0
2007-05-21,18:34:00,0.476,0.2,235.43,2.2,0.0,1.0,0.0
2008-06-27,10:44:00,0.238,0.126,239.38,1.0,0.0,0.0,0.0
2010-11-07,07:54:00,0.17,0.0,244.15,0.8,0.0,0.0,1.0
2008-09-25,02:05:00,0.22,0.07,239.95,1.0,0.0,0.0,1.0
2008-03-13,12:46:00,0.242,0.0,239.66,1.0,0.0,0.0,0.0
2009-05-12,13:18:00,0.324,0.11,242.48,1.4,0.0,0.0,0.0
2007-06-16,14:24:00,1.116,0.252,239.4,4.8,0.0,1.0,0.0
2007-10-06,01:22:00,0.358,0.244,240.66,1.8,0.0,2.0,0.0
2008-03-06,05:07:00,0.224,0.0,233.67,1.0,0.0,0.0,0.0
2007-09-06,06:44:00,0.372,0.226,242.61,1.8,0.0,0.0,0.0
2008-06-03,00:26:00,1.386,0.076,243.09,5.6,0.0,0.0,0.0
2010-02-05,12:40:00,3.758,0.29,237.94,15.8,0.0,39.0,18.0
2010-04-27,18:22:00,0.92,0.196,241.78,3.8,0.0,0.0,1.0
2007-05-06,01:26:00,0.284,0.106,236.65,1.2,0.0,0.0,0.0
2009-01-04,13:04:00,0.224,0.0,244.16,1.0,0.0,0.0,0.0
2009-12-10,10:09:00,1.328,0.0,238.25,5.4,0.0,0.0,18.0
2006-12-23,07:04:00,6.008,0.0,236.33,25.4,0.0,0.0,0.0
2010-01-10,20:36:00,0.706,0.098,240.94,2.8,0.0,0.0,0.0
2009-09-22,01:27:00,0.334,0.226,242.06,1.6,0.0,1.0,1.0
2008-10-23,20:27:00,4.874,0.296,230.93,21.2,0.0,24.0,17.0
2009-02-26,04:36:00,0.418,0.272,246.0,2.0,0.0,1.0,0.0
2007-08-26,20:31:00,1.752,0.646,238.02,8.8,0.0,2.0,0.0
2009-10-05,22:22:00,2.04,0.234,240.8,9.6,22.0,0.0,0.0
2008-04-23,18:17:00,0.444,0.102,240.76,2.0,0.0,0.0,1.0
2009-05-21,16:10:00,1.498,0.08,242.54,6.2,0.0,3.0,18.0
2009-06-26,04:19:00,0.326,0.218,243.49,1.6,0.0,0.0,1.0
2008-03-03,23:04:00,0.68,0.212,242.3,2.8,0.0,0.0,0.0
2007-01-30,18:05:00,2.32,0.512,237.74,10.2,0.0,1.0,18.0
2007-04-08,07:09:00,0.2,0.114,236.19,1.0,0.0,0.0,0.0
2008-06-14,11:41:00,0.444,0.36,241.8,2.2,0.0,1.0,0.0
2008-12-09,09:03:00,1.482,0.202,238.22,6.2,1.0,0.0,18.0
2009-04-08,03:21:00,0.224,0.128,243.31,1.0,0.0,2.0,1.0
2008-05-12,20:29:00,2.12,0.064,241.24,8.8,1.0,0.0,0.0
2008-12-31,17:42:00,1.612,0.168,239.36,6.8,0.0,1.0,17.0
2008-09-06,11:35:00,0.436,0.112,240.1,2.0,0.0,0.0,0.0
2009-10-10,23:42:00,0.344,0.124,244.45,1.4,0.0,0.0,0.0
2010-10-23,16:58:00,1.568,0.096,242.58,6.4,0.0,2.0,18.0
2006-12-25,11:43:00,2.342,0.126,241.29,9.8,0.0,0.0,18.0
2010-08-13,22:44:00,0.338,0.236,239.82,1.6,0.0,1.0,0.0
2009-07-21,02:10:00,0.32,0.278,241.47,1.8,0.0,1.0,1.0
2008-06-25,18:12:00,0.32,0.274,238.93,1.6,0.0,0.0,0.0
2007-11-28,16:17:00,0.398,0.082,244.27,1.8,0.0,0.0,0.0
2007-04-21,20:06:00,3.86,0.458,235.0,16.4,38.0,0.0,17.0
2010-09-30,13:49:00,0.55,0.118,242.04,2.2,0.0,0.0,0.0
2008-12-25,16:44:00,0.416,0.052,244.4,1.6,0.0,0.0,0.0
2007-04-10,11:08:00,1.358,0.054,238.07,5.6,0.0,0.0,17.0
2007-10-02,17:47:00,1.852,0.264,238.24,7.8,0.0,0.0,18.0
