Global_active_power,Global_reactive_power,Voltage,Sub_metering_2,Sub_metering_3,Energy_consumption,day,month,hour,min
0.248,0.248,238.99,0.0,0.0,4.133333333333334,27.0,8.0,5.0,25
0.432,0.16,247.98,0.0,0.0,7.2,19.0,12.0,20.0,45
0.308,0.232,241.8,1.0,1.0,3.1333333333333337,16.0,7.0,7.0,12
0.298,0.238,242.51,1.0,1.0,2.966666666666667,14.0,8.0,0.0,46
1.504,0.112,245.09,0.0,19.0,6.066666666666666,1.0,4.0,11.0,29
0.384,0.234,242.72,1.0,0.0,5.4,7.0,3.0,0.0,23
0.382,0.092,236.94,0.0,0.0,6.366666666666666,15.0,5.0,16.0,15
1.528,0.384,238.11,1.0,18.0,6.466666666666665,23.0,8.0,9.0,15
1.372,0.076,239.94,0.0,18.0,4.866666666666667,5.0,6.0,3.0,47
1.428,0.174,237.38,0.0,17.0,6.800000000000001,6.0,3.0,1.0,44
0.184,0.052,234.99,0.0,0.0,3.066666666666667,25.0,7.0,6.0,49
1.33,0.078,239.8,0.0,19.0,3.166666666666668,7.0,8.0,13.0,28
0.3,0.116,239.75,0.0,0.0,5.0,27.0,5.0,3.0,7
1.23,0.0,239.48,0.0,18.0,2.5,14.0,6.0,10.0,51
0.218,0.116,242.43,0.0,1.0,2.6333333333333333,7.0,8.0,23.0,48
0.488,0.048,238.54,0.0,0.0,8.133333333333333,7.0,6.0,14.0,21
1.512,0.296,242.67,0.0,20.0,5.199999999999999,24.0,5.0,3.0,49
0.45,0.234,242.9,0.0,0.0,7.5,3.0,8.0,8.0,7
0.258,0.118,238.86,1.0,1.0,2.3,7.0,7.0,1.0,48
3.3529999999999998,0.41300000000000003,236.69,0.0,17.0,20.05,19.0,12.0,17.0,51
0.228,0.1,239.11,1.0,1.0,1.7999999999999998,13.0,6.0,3.0,41
1.432,0.0,243.81,2.0,18.0,3.866666666666667,29.0,9.0,15.0,20
0.138,0.0,242.38,0.0,1.0,1.2999999999999998,19.0,6.0,5.0,30
1.11,0.244,238.85,0.0,12.0,6.5,20.0,7.0,19.0,49
0.732,0.0,241.56,0.0,0.0,12.2,25.0,12.0,7.0,59
0.23,0.122,242.8,0.0,0.0,3.8333333333333335,27.0,9.0,6.0,54
2.17,0.114,243.13,0.0,0.0,20.05,2.0,4.0,7.0,0
0.298,0.0,245.92,0.0,1.0,3.966666666666667,30.0,11.0,5.0,10
0.802,0.36,243.06,0.0,0.0,13.366666666666667,6.0,11.0,22.0,48
3.3529999999999998,0.102,235.55,0.0,17.0,20.05,17.0,3.0,21.0,8
0.402,0.164,234.27,2.0,1.0,3.7,5.0,3.0,16.0,42
3.214,0.206,233.14999999999998,5.0,0.0,16.56666666666667,21.0,9.0,20.0,31
1.044,0.41300000000000003,242.33,1.0,0.0,15.399999999999999,21.0,4.0,12.0,5
0.32,0.232,238.75,2.0,1.0,2.333333333333333,18.0,6.0,4.0,57
0.274,0.276,241.54,1.0,1.0,2.5666666666666664,20.0,8.0,4.0,43
0.3,0.112,241.42,0.0,0.0,5.0,26.0,6.0,22.0,46
0.332,0.106,237.89,0.0,0.0,5.533333333333333,17.0,5.0,2.0,10
1.304,0.0,241.81,0.0,13.0,8.733333333333334,12.0,5.0,5.0,17
0.284,0.102,243.11,1.0,0.0,3.7333333333333334,19.0,3.0,16.0,5
2.28,0.0,239.98,0.0,0.0,20.05,4.0,8.0,4.0,32
0.35,0.25,239.27,2.0,1.0,2.833333333333333,6.0,6.0,13.0,12
0.178,0.0,244.69,0.0,1.0,1.9666666666666668,6.0,8.0,1.0,55
0.26,0.222,236.38,0.0,0.0,4.333333333333333,8.0,5.0,15.0,58
0.684,0.09,241.69,0.0,1.0,10.4,24.0,3.0,16.0,30
0.362,0.11,246.56,0.0,1.0,5.033333333333333,18.0,10.0,5.0,51
1.614,0.116,239.64,1.0,18.0,7.899999999999999,9.0,3.0,8.0,45
0.316,0.0,243.35,0.0,0.0,5.266666666666667,15.0,4.0,14.0,40
2.46,0.046,240.02,0.0,0.0,20.05,3.0,11.0,7.0,58
1.728,0.0,244.47,0.0,19.0,9.8,3.0,10.0,15.0,12
0.308,0.264,243.01,1.0,0.0,4.133333333333334,8.0,9.0,11.0,46
0.39,0.29,236.9,1.0,1.0,4.5,7.0,10.0,2.0,22
0.36,0.072,241.38,0.0,0.0,6.0,11.0,11.0,6.0,11
1.578,0.176,239.04,0.0,0.0,20.05,16.0,12.0,10.0,6
0.332,0.0,243.86,0.0,2.0,3.533333333333333,7.0,1.0,15.0,38
1.584,0.114,237.46,0.0,18.0,8.399999999999999,7.0,11.0,10.0,45
0.282,0.232,240.46,0.0,0.0,4.7,13.0,6.0,2.0,59
0.2,0.106,241.96,0.0,0.0,3.3333333333333335,9.0,2.0,6.0,27
0.324,0.104,245.57,0.0,0.0,5.4,19.0,12.0,0.0,42
0.154,0.0,240.12,0.0,1.0,1.5666666666666669,8.0,9.0,12.0,26
1.648,0.0,244.94,0.0,19.0,8.466666666666665,11.0,4.0,15.0,15
1.246,0.106,241.74,1.0,0.0,19.766666666666666,2.0,8.0,6.0,46
0.266,0.0,242.68,0.0,0.0,4.433333333333334,11.0,5.0,13.0,56
2.414,0.0,242.28,0.0,18.0,20.05,4.0,1.0,2.0,12
3.29,0.194,235.91,1.0,0.0,16.833333333333336,14.0,9.0,22.0,1
1.294,0.0,241.31,0.0,18.0,3.5666666666666664,3.0,12.0,2.0,2
3.3529999999999998,0.41300000000000003,236.48,3.0,0.0,20.05,1.0,9.0,20.0,6
0.408,0.104,240.31,1.0,0.0,5.8,5.0,3.0,6.0,12
2.106,0.118,238.4,3.0,18.0,14.100000000000001,20.0,10.0,20.0,19
0.278,0.084,242.72,0.0,1.0,3.6333333333333337,7.0,9.0,12.0,21
0.222,0.0,244.06,0.0,0.0,3.7,20.0,3.0,15.0,12
0.566,0.102,240.58,0.0,1.0,8.433333333333334,29.0,9.0,17.0,33
1.562,0.06,238.9,0.0,18.0,7.033333333333335,10.0,4.0,14.0,46
1.346,0.252,234.77,5.0,0.0,5.433333333333334,5.0,9.0,15.0,44
0.738,0.182,238.65,0.0,0.0,12.3,6.0,6.0,14.0,44
0.322,0.252,243.06,1.0,0.0,4.366666666666666,27.0,6.0,17.0,54
0.36,0.148,242.29,0.0,0.0,6.0,14.0,8.0,12.0,29
1.756,0.09,242.46,0.0,1.0,20.05,1.0,10.0,19.0,27
2.736,0.0,241.46,0.0,18.0,20.05,19.0,1.0,7.0,47
1.464,0.168,240.52,0.0,18.0,6.399999999999999,5.0,12.0,13.0,29
1.522,0.18,238.7,1.0,18.0,6.366666666666667,9.0,1.0,12.0,20
1.448,0.086,240.11,1.0,18.0,5.133333333333333,22.0,6.0,8.0,23
0.2,0.0,240.73,0.0,0.0,3.3333333333333335,9.0,5.0,16.0,4
0.524,0.204,243.29,0.0,1.0,7.7333333333333325,21.0,4.0,18.0,20
0.3,0.084,244.73,0.0,1.0,4.0,16.0,11.0,1.0,32
1.394,0.062,240.92,0.0,18.0,5.233333333333334,5.0,6.0,10.0,29
0.408,0.186,241.26,0.0,1.0,3.8,7.0,1.0,13.0,59
0.324,0.074,238.86,1.0,0.0,4.4,18.0,10.0,18.0,13
0.272,0.0,243.44,0.0,0.0,4.533333333333333,12.0,8.0,0.0,28
0.332,0.234,241.71,0.0,1.0,4.533333333333333,5.0,12.0,3.0,35
1.424,0.082,237.64,0.0,17.0,6.733333333333334,19.0,3.0,18.0,28
0.388,0.154,240.05,0.0,1.0,5.466666666666667,5.0,7.0,6.0,30
0.866,0.07,237.16,0.0,13.0,1.4333333333333336,28.0,7.0,1.0,38
1.702,0.0,242.72,0.0,0.0,20.05,1.0,3.0,20.0,4
1.4,0.14,248.75,0.0,1.0,20.05,26.0,10.0,23.0,54
0.518,0.052,243.02,0.0,0.0,8.633333333333333,26.0,11.0,13.0,37
0.192,0.152,241.41,0.0,1.0,2.2,15.0,8.0,18.0,43
0.33,0.058,244.43,0.0,0.0,5.5,21.0,1.0,1.0,10
1.608,0.082,239.38,0.0,18.0,8.8,26.0,8.0,7.0,35
0.326,0.114,239.26,2.0,0.0,3.4333333333333336,16.0,2.0,10.0,20
0.336,0.104,245.49,0.0,0.0,5.6,3.0,6.0,15.0,38
0.39,0.242,241.28,1.0,0.0,5.5,4.0,8.0,21.0,35
1.268,0.106,235.68,0.0,17.0,4.133333333333333,8.0,8.0,13.0,25
1.398,0.0,238.12,2.0,17.0,4.300000000000001,10.0,2.0,17.0,19
0.208,0.08,240.61,1.0,0.0,2.466666666666667,9.0,5.0,15.0,40
2.906,0.0,237.67,0.0,18.0,20.05,18.0,2.0,21.0,4
0.664,0.068,240.33,2.0,1.0,8.066666666666666,28.0,9.0,19.0,19
1.672,0.282,241.23,0.0,17.0,10.866666666666667,3.0,5.0,13.0,59
0.424,0.0,243.23,0.0,1.0,6.066666666666666,2.0,2.0,17.0,37
0.582,0.15,242.88,0.0,1.0,8.7,28.0,8.0,22.0,17
0.158,0.0,243.0,0.0,1.0,1.6333333333333333,16.0,9.0,15.0,32
0.242,0.152,242.7,0.0,0.0,4.033333333333333,8.0,3.0,23.0,10
1.476,0.208,238.96,1.0,17.0,6.600000000000001,3.0,10.0,10.0,11
1.8,0.054,241.75,0.0,18.0,12.0,22.0,12.0,9.0,56
0.156,0.0,239.92,0.0,1.0,1.6,8.0,10.0,10.0,14
3.3529999999999998,0.41300000000000003,238.23,1.0,18.0,11.13333333333334,4.0,4.0,12.0,28
0.348,0.078,244.13,0.0,0.0,5.8,29.0,1.0,2.0,5
1.28,0.16,238.55,0.0,18.0,3.333333333333332,9.0,5.0,8.0,7
1.23,0.106,238.74,0.0,13.0,7.5,9.0,12.0,8.0,34
0.972,0.08,245.9,0.0,0.0,16.2,30.0,1.0,22.0,13
0.244,0.18,247.01,1.0,0.0,3.0666666666666664,20.0,7.0,23.0,37
3.3529999999999998,0.066,233.69,0.0,17.0,20.05,30.0,12.0,17.0,59
1.118,0.0,241.93,0.0,0.0,18.633333333333333,14.0,12.0,21.0,13
1.412,0.172,236.39,0.0,17.0,6.533333333333335,10.0,9.0,9.0,12
0.414,0.14,246.3,0.0,0.0,6.9,19.0,12.0,23.0,33
0.28,0.1,243.22,0.0,1.0,3.666666666666667,22.0,8.0,23.0,41
0.54,0.29,240.78,1.0,0.0,8.0,7.0,8.0,18.0,27
0.332,0.116,242.77,2.0,0.0,3.533333333333333,19.0,12.0,0.0,13
0.082,0.0,242.17,0.0,1.0,0.3666666666666667,14.0,8.0,1.0,27
2.424,0.054,242.59,0.0,19.0,20.05,2.0,3.0,17.0,38
1.102,0.0,233.14999999999998,0.0,17.0,1.3666666666666671,8.0,2.0,15.0,35
1.304,0.07,236.34,0.0,17.0,4.733333333333334,19.0,2.0,9.0,53
0.318,0.1,241.16,0.0,1.0,4.3,13.0,10.0,3.0,38
0.222,0.0,239.67,0.0,1.0,2.7,7.0,8.0,15.0,41
0.314,0.108,245.11,0.0,0.0,5.233333333333333,26.0,3.0,3.0,35
0.188,0.094,242.48,1.0,0.0,2.1333333333333333,14.0,7.0,10.0,16
0.364,0.07,248.37,0.0,1.0,5.066666666666666,28.0,10.0,12.0,4
0.344,0.126,248.62,1.0,0.0,4.733333333333333,18.0,12.0,0.0,4
0.382,0.226,241.04,1.0,0.0,5.366666666666666,29.0,10.0,21.0,8
0.288,0.088,241.11,0.0,1.0,3.8,18.0,9.0,23.0,52
0.238,0.048,239.43,0.0,0.0,3.966666666666667,5.0,7.0,14.0,17
0.282,0.054,247.12,0.0,0.0,4.7,1.0,5.0,14.0,40
2.88,0.06,237.16,0.0,17.0,20.05,12.0,10.0,20.0,26
1.444,0.124,244.92,0.0,19.0,5.066666666666666,17.0,1.0,23.0,38
0.328,0.094,240.91,0.0,1.0,4.466666666666667,14.0,5.0,2.0,41
2.082,0.0,237.31,5.0,0.0,4.700000000000003,26.0,3.0,18.0,52
0.232,0.144,243.31,0.0,1.0,2.8666666666666667,24.0,7.0,19.0,56
1.794,0.072,242.45,0.0,19.0,10.899999999999999,19.0,2.0,9.0,17
1.244,0.0,236.53,0.0,17.0,3.7333333333333343,14.0,4.0,10.0,37
1.322,0.0,239.48,0.0,19.0,3.033333333333335,29.0,1.0,1.0,42
0.726,0.0,242.42,0.0,0.0,12.1,30.0,8.0,20.0,59
1.342,0.0,244.37,0.0,18.0,4.366666666666667,31.0,1.0,16.0,48
0.082,0.0,242.84,0.0,0.0,1.3666666666666667,19.0,8.0,3.0,46
0.394,0.27,238.34,1.0,1.0,4.566666666666666,7.0,11.0,15.0,24
2.06,0.082,240.9,0.0,17.0,17.333333333333336,2.0,1.0,0.0,32
0.256,0.146,240.19,0.0,1.0,3.2666666666666666,8.0,10.0,10.0,4
0.272,0.1,241.73,0.0,1.0,3.533333333333333,24.0,9.0,13.0,33
1.364,0.102,235.83,2.0,17.0,3.7333333333333343,17.0,10.0,10.0,43
0.402,0.2,242.48,0.0,0.0,6.7,1.0,8.0,1.0,39
0.372,0.0,241.22,0.0,1.0,5.2,2.0,11.0,7.0,5
0.43,0.072,245.02,0.0,1.0,6.166666666666667,24.0,11.0,14.0,29
0.456,0.312,241.98,0.0,0.0,7.6,6.0,2.0,2.0,5
2.05,0.112,241.47,1.0,18.0,15.166666666666664,31.0,12.0,16.0,22
0.624,0.192,243.26,0.0,5.0,5.4,4.0,2.0,6.0,0
0.152,0.0,240.87,0.0,0.0,2.533333333333333,16.0,6.0,4.0,50
1.32,0.116,244.34,0.0,0.0,20.05,2.0,6.0,23.0,12
0.338,0.102,245.42,0.0,0.0,5.633333333333334,13.0,3.0,0.0,24
0.958,0.262,241.84,0.0,12.0,3.966666666666667,6.0,6.0,5.0,12
1.362,0.064,240.74,1.0,17.0,4.699999999999999,13.0,3.0,8.0,43
3.3529999999999998,0.202,236.38,0.0,17.0,16.599999999999994,18.0,5.0,20.0,52
0.316,0.254,240.98,1.0,1.0,3.2666666666666666,8.0,9.0,2.0,3
3.27,0.09,242.55,0.0,18.0,20.05,16.0,12.0,20.0,50
1.354,0.0,244.45,0.0,19.0,3.5666666666666664,3.0,7.0,16.0,23
0.266,0.092,240.76,0.0,0.0,4.433333333333334,6.0,6.0,11.0,1
2.838,0.274,236.75,5.0,1.0,13.299999999999997,12.0,2.0,19.0,18
0.31,0.11,238.94,0.0,0.0,5.166666666666667,4.0,11.0,23.0,35
1.668,0.0,245.7,0.0,20.0,7.800000000000001,19.0,12.0,11.0,14
2.828,0.0,238.18,0.0,0.0,20.05,18.0,1.0,11.0,0
0.296,0.068,245.58,0.0,0.0,4.933333333333334,2.0,2.0,2.0,21
2.574,0.058,237.43,0.0,18.0,20.05,21.0,1.0,21.0,8
1.678,0.198,242.13,1.0,18.0,8.966666666666665,2.0,3.0,13.0,17
3.3529999999999998,0.114,237.91,0.0,18.0,8.166666666666664,17.0,1.0,13.0,13
0.28,0.09,241.2,0.0,1.0,3.666666666666667,6.0,2.0,17.0,28
1.936,0.0,240.52,0.0,17.0,15.266666666666666,11.0,7.0,11.0,57
3.3529999999999998,0.41300000000000003,233.14999999999998,0.0,16.0,18.799999999999997,6.0,2.0,17.0,46
0.218,0.0,244.6,0.0,0.0,3.6333333333333333,13.0,1.0,4.0,19
0.278,0.074,240.49,0.0,0.0,4.633333333333334,11.0,1.0,8.0,58
0.27,0.0,247.29,0.0,1.0,3.5,20.0,1.0,4.0,42
0.316,0.106,241.41,0.0,1.0,4.266666666666667,14.0,10.0,5.0,19
0.182,0.074,239.56,0.0,0.0,3.033333333333333,9.0,10.0,1.0,47
2.106,0.256,236.7,0.0,18.0,17.1,10.0,9.0,7.0,13
0.59,0.194,244.09,0.0,1.0,8.833333333333334,30.0,9.0,23.0,9
2.064,0.216,238.61,1.0,18.0,15.399999999999999,21.0,2.0,13.0,15
1.416,0.0,240.98,1.0,0.0,20.05,5.0,12.0,22.0,21
1.346,0.14,237.92,0.0,18.0,4.433333333333334,21.0,9.0,10.0,25
0.314,0.062,233.18,0.0,0.0,5.233333333333333,24.0,4.0,9.0,57
0.63,0.082,243.21,1.0,0.0,9.5,6.0,7.0,17.0,4
2.222,0.0,240.65,0.0,0.0,20.05,23.0,10.0,21.0,38
0.32,0.104,241.21,1.0,1.0,3.333333333333333,5.0,3.0,20.0,54
1.276,0.158,246.48,0.0,0.0,20.05,26.0,11.0,23.0,31
0.338,0.192,244.77,2.0,1.0,2.6333333333333337,27.0,8.0,23.0,53
0.408,0.138,240.56,0.0,0.0,6.8,14.0,7.0,9.0,17
0.448,0.202,245.61,0.0,1.0,6.466666666666667,23.0,10.0,16.0,53
1.98,0.058,243.9,0.0,18.0,14.0,18.0,1.0,14.0,16
0.248,0.122,241.83,0.0,1.0,3.1333333333333337,26.0,9.0,1.0,41
0.23,0.0,247.2,0.0,0.0,3.8333333333333335,30.0,12.0,4.0,55
1.814,0.124,240.97,0.0,1.0,20.05,23.0,4.0,22.0,14
0.222,0.0,242.69,0.0,0.0,3.7,23.0,2.0,1.0,1
0.476,0.2,244.21,2.0,0.0,5.933333333333334,21.0,11.0,22.0,46
0.46,0.138,243.4,0.0,0.0,7.666666666666667,22.0,1.0,9.0,50
0.758,0.114,242.2,0.0,0.0,12.633333333333333,23.0,11.0,4.0,6
0.246,0.0,242.88,0.0,1.0,3.0999999999999996,20.0,10.0,14.0,10
1.01,0.114,242.87,5.0,0.0,3.833333333333332,17.0,6.0,14.0,27
0.25,0.114,241.71,0.0,1.0,3.166666666666667,30.0,7.0,1.0,16
0.478,0.17,244.1,0.0,0.0,7.966666666666667,1.0,2.0,6.0,16
0.358,0.0,244.14,0.0,0.0,5.966666666666667,4.0,12.0,13.0,28
1.91,0.098,243.74,0.0,18.0,13.833333333333332,26.0,1.0,13.0,2
2.2,0.244,238.69,0.0,18.0,18.666666666666664,19.0,8.0,13.0,33
0.332,0.23,242.55,0.0,0.0,5.533333333333333,17.0,7.0,13.0,48
0.26,0.27,245.13,0.0,0.0,4.333333333333333,16.0,8.0,20.0,42
0.744,0.112,240.3,0.0,1.0,11.4,5.0,9.0,22.0,24
0.432,0.09,244.33,0.0,0.0,7.2,18.0,1.0,0.0,42
0.254,0.092,242.42,0.0,1.0,3.2333333333333334,6.0,1.0,5.0,11
2.258,0.222,239.15,2.0,18.0,17.633333333333333,1.0,12.0,18.0,40
0.774,0.182,242.45,0.0,0.0,12.9,29.0,4.0,2.0,42
1.51,0.156,240.7,0.0,19.0,6.166666666666668,19.0,10.0,0.0,2
1.328,0.07,242.71,0.0,19.0,3.133333333333333,10.0,7.0,9.0,22
1.544,0.076,239.67,0.0,18.0,7.733333333333334,30.0,4.0,19.0,7
0.402,0.046,247.36,0.0,0.0,6.7,16.0,2.0,3.0,9
0.134,0.0,241.13,0.0,0.0,2.2333333333333334,20.0,8.0,1.0,48
0.222,0.0,241.44,1.0,0.0,2.7,14.0,2.0,3.0,41
0.266,0.0,242.12,0.0,1.0,3.4333333333333336,3.0,4.0,11.0,41
1.576,0.108,244.27,5.0,0.0,8.266666666666666,1.0,11.0,13.0,59
0.318,0.178,244.42,1.0,1.0,3.3,13.0,9.0,16.0,8
0.616,0.098,237.88,0.0,1.0,9.266666666666667,5.0,4.0,17.0,20
1.964,0.0,238.55,0.0,19.0,13.733333333333334,19.0,9.0,11.0,30
1.236,0.186,241.51,0.0,0.0,20.05,1.0,10.0,22.0,22
0.254,0.0,247.09,0.0,1.0,3.2333333333333334,13.0,3.0,4.0,32
0.31,0.118,242.77,0.0,0.0,5.166666666666667,23.0,3.0,11.0,25
0.882,0.062,236.66,0.0,0.0,14.7,11.0,12.0,13.0,59
0.496,0.16,239.23,1.0,0.0,7.2666666666666675,24.0,3.0,18.0,46
2.906,0.41300000000000003,238.17,2.0,0.0,20.05,2.0,6.0,21.0,48
1.598,0.386,238.01,2.0,0.0,20.05,10.0,7.0,8.0,16
1.892,0.076,238.82,0.0,29.0,2.533333333333335,7.0,4.0,18.0,37
1.392,0.104,242.61,1.0,19.0,3.1999999999999993,3.0,11.0,14.0,27
0.712,0.092,236.8,0.0,8.0,3.866666666666667,6.0,1.0,21.0,5
1.626,0.306,237.95,2.0,17.0,6.100000000000001,22.0,9.0,13.0,54
0.206,0.052,236.5,0.0,0.0,3.433333333333333,22.0,5.0,3.0,49
0.314,0.072,243.42,0.0,0.0,5.233333333333333,3.0,12.0,16.0,3
0.862,0.178,243.62,0.0,0.0,14.366666666666667,29.0,10.0,23.0,32
0.278,0.078,239.2,0.0,1.0,3.6333333333333337,25.0,6.0,17.0,16
1.198,0.0,238.85,0.0,18.0,1.966666666666665,9.0,2.0,10.0,39
1.526,0.07,236.85,0.0,18.0,7.433333333333334,7.0,11.0,10.0,1
1.472,0.2,242.55,1.0,18.0,5.533333333333335,28.0,11.0,9.0,31
1.434,0.058,241.02,0.0,18.0,5.899999999999999,17.0,5.0,11.0,8
0.384,0.204,241.53,0.0,0.0,6.4,29.0,10.0,5.0,52
3.288,0.0,236.72,0.0,18.0,20.05,2.0,7.0,18.0,54
2.686,0.222,238.13,0.0,17.0,20.05,11.0,11.0,0.0,51
2.114,0.272,235.43,0.0,0.0,20.05,10.0,6.0,19.0,46
0.162,0.0,243.39,0.0,1.0,1.7000000000000002,28.0,6.0,6.0,36
1.078,0.048,241.97,0.0,6.0,11.966666666666665,1.0,3.0,11.0,7
0.244,0.104,239.73,1.0,1.0,2.0666666666666664,8.0,12.0,2.0,21
1.09,0.0,241.12,0.0,1.0,17.166666666666668,8.0,4.0,23.0,5
0.248,0.056,241.41,0.0,1.0,3.1333333333333337,27.0,2.0,5.0,37
0.366,0.226,242.03,1.0,1.0,4.1,28.0,6.0,9.0,50
1.392,0.082,235.96,1.0,18.0,4.199999999999999,16.0,9.0,11.0,24
1.348,0.0,241.77,0.0,19.0,3.466666666666665,31.0,12.0,17.0,0
3.3529999999999998,0.216,233.14999999999998,0.0,17.0,15.233333333333334,24.0,6.0,10.0,59
0.184,0.0,242.95,0.0,0.0,3.066666666666667,16.0,9.0,1.0,17
0.736,0.34,242.04,0.0,0.0,12.266666666666667,6.0,9.0,23.0,27
0.218,0.0,248.75,0.0,0.0,3.6333333333333333,26.0,12.0,3.0,45
1.836,0.0,239.31,0.0,18.0,11.600000000000001,16.0,6.0,22.0,20
0.406,0.226,241.45,0.0,1.0,5.766666666666667,22.0,5.0,13.0,39
1.538,0.118,238.78,1.0,18.0,6.633333333333333,5.0,9.0,18.0,7
0.274,0.116,243.8,1.0,1.0,2.5666666666666664,9.0,1.0,8.0,52
1.684,0.05,239.64,0.0,18.0,10.066666666666666,6.0,7.0,7.0,15
1.52,0.068,242.59,0.0,19.0,6.333333333333332,11.0,2.0,23.0,7
0.318,0.13,246.93,1.0,0.0,4.3,12.0,4.0,4.0,13
0.342,0.088,244.82,0.0,1.0,4.7,3.0,4.0,15.0,27
0.414,0.11,243.99,0.0,1.0,5.9,16.0,9.0,14.0,32
1.398,0.0,240.18,0.0,17.0,6.300000000000001,22.0,11.0,8.0,30
0.226,0.0,246.06,0.0,0.0,3.7666666666666666,28.0,3.0,0.0,26
0.21,0.05,243.58,0.0,0.0,3.5,28.0,10.0,3.0,8
3.3529999999999998,0.176,236.69,0.0,18.0,6.43333333333333,10.0,3.0,9.0,25
1.026,0.394,240.76,2.0,13.0,2.1000000000000014,8.0,9.0,16.0,33
0.352,0.108,239.38,0.0,1.0,4.866666666666666,30.0,4.0,20.0,13
1.766,0.0,240.7,0.0,18.0,11.433333333333334,28.0,6.0,20.0,55
0.536,0.0,242.11,0.0,0.0,8.933333333333334,31.0,10.0,11.0,8
1.624,0.084,241.79,1.0,18.0,8.066666666666666,29.0,1.0,6.0,13
0.302,0.23,240.81,1.0,0.0,4.033333333333333,16.0,9.0,10.0,16
0.31,0.096,243.45,1.0,0.0,4.166666666666667,20.0,12.0,5.0,18
1.754,0.25,241.29,5.0,18.0,5.233333333333334,4.0,10.0,17.0,47
0.46,0.136,241.36,0.0,0.0,7.666666666666667,30.0,9.0,12.0,56
0.398,0.072,243.36,1.0,0.0,5.633333333333334,18.0,1.0,0.0,26
1.504,0.122,244.02,0.0,18.0,7.066666666666666,23.0,1.0,8.0,25
0.246,0.0,242.39,0.0,1.0,3.0999999999999996,19.0,10.0,6.0,33
0.178,0.0,242.19,0.0,0.0,2.966666666666667,15.0,6.0,2.0,34
1.502,0.084,239.29,0.0,18.0,7.033333333333335,28.0,6.0,15.0,44
2.122,0.068,240.3,0.0,0.0,20.05,17.0,4.0,21.0,53
1.528,0.238,240.97,0.0,18.0,7.466666666666665,27.0,6.0,16.0,54
1.834,0.0,236.66,0.0,17.0,13.566666666666666,3.0,12.0,10.0,25
0.318,0.062,240.31,0.0,0.0,5.3,20.0,5.0,4.0,32
1.894,0.0,237.03,1.0,18.0,12.566666666666666,16.0,9.0,19.0,49
0.294,0.1,242.88,0.0,0.0,4.9,25.0,2.0,2.0,37
0.222,0.136,240.7,1.0,0.0,2.7,7.0,5.0,0.0,50
1.768,0.136,236.83,1.0,17.0,11.466666666666665,19.0,11.0,15.0,32
0.42,0.194,242.77,1.0,1.0,5.0,10.0,3.0,4.0,21
2.782,0.332,238.98,1.0,17.0,20.05,18.0,1.0,12.0,32
1.272,0.052,239.2,0.0,18.0,3.1999999999999993,21.0,3.0,7.0,23
1.474,0.11,245.8,0.0,18.0,6.566666666666666,21.0,1.0,13.0,14
2.352,0.26,241.1,0.0,19.0,20.05,1.0,3.0,16.0,51
0.428,0.234,242.73,1.0,1.0,5.133333333333334,25.0,4.0,6.0,31
1.39,0.0,246.23,0.0,20.0,3.166666666666668,15.0,2.0,13.0,12
0.18,0.154,241.22,0.0,0.0,3.0,20.0,8.0,4.0,0
1.226,0.308,237.74,0.0,0.0,20.05,1.0,2.0,21.0,35
0.2,0.0,238.95,0.0,0.0,3.3333333333333335,11.0,1.0,14.0,13
0.478,0.32,240.04,1.0,1.0,5.966666666666667,5.0,8.0,20.0,5
0.392,0.118,243.36,0.0,0.0,6.533333333333333,23.0,4.0,3.0,51
0.93,0.274,238.63,0.0,11.0,4.5,17.0,6.0,2.0,49
1.36,0.052,240.13,0.0,18.0,4.666666666666668,22.0,4.0,4.0,29
2.05,0.08,240.19,4.0,17.0,12.166666666666664,14.0,12.0,12.0,32
0.846,0.068,247.72,0.0,1.0,13.1,2.0,9.0,15.0,53
0.238,0.104,237.31,0.0,0.0,3.966666666666667,5.0,1.0,7.0,5
0.304,0.108,242.06,1.0,0.0,4.066666666666666,22.0,9.0,0.0,13
3.058,0.226,233.93,0.0,18.0,20.05,10.0,12.0,19.0,21
0.336,0.098,240.37,2.0,0.0,3.5999999999999996,28.0,4.0,14.0,55
0.852,0.116,243.49,0.0,0.0,14.2,3.0,8.0,16.0,15
0.164,0.0,240.25,0.0,0.0,2.7333333333333334,26.0,7.0,19.0,29
1.364,0.062,245.53,0.0,18.0,4.733333333333334,31.0,1.0,0.0,1
0.32,0.106,244.97,2.0,0.0,3.333333333333333,28.0,3.0,16.0,40
0.24,0.0,246.16,0.0,1.0,3.0,11.0,10.0,2.0,2
0.372,0.122,245.15,2.0,0.0,4.2,14.0,12.0,0.0,32
0.332,0.11,241.34,0.0,0.0,5.533333333333333,18.0,8.0,23.0,57
0.208,0.0,245.58,0.0,0.0,3.466666666666667,11.0,4.0,14.0,2
0.298,0.126,243.68,0.0,0.0,4.966666666666667,6.0,7.0,2.0,12
0.494,0.41300000000000003,241.29,0.0,1.0,7.2333333333333325,25.0,6.0,18.0,36
0.198,0.0,240.05,1.0,1.0,1.2999999999999998,29.0,7.0,1.0,1
1.06,0.0,243.83,0.0,0.0,17.666666666666668,2.0,1.0,22.0,40
0.454,0.26,245.58,1.0,0.0,6.566666666666666,17.0,4.0,16.0,51
